#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment" name="distribution">
#            <parameter id="kappa.s:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment" kappa="@kappa.s:alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
3905000	-6528.575732482706	-6524.333214273149	-4.242518209557399	-6524.333214273149	1.025507601188383	1.0323751272346602	0.25938404301037865	0.2380012737888156	0.26149561073782934	0.24111907246297726	0.1052575571087001	0.9656587147529226	0.005884117767465374	0.07911533418238359	-3.5506472758817793	0.8588209002126368	0.13437258482049683
3906000	-6526.649107271893	-6524.215595205809	-2.4335120660831153	-6524.215595205809	0.9981749049055102	0.8596334413571913	0.25938404301037865	0.2380012737888156	0.26149561073782934	0.24111907246297726	0.013407118831755797	1.0011930092511112	1.0082225213757051E-4	0.010025910599042346	-2.989786271972145	1.409957580627248	0.10547651472394176
3907000	-6527.819295325716	-6525.274030498246	-2.5452648274697625	-6525.274030498246	0.9161923293289664	0.9326065871943761	0.25938404301037865	0.2380012737888156	0.26149561073782934	0.24111907246297726	0.01283123231941344	0.9961376609318073	1.8205163054933006E-4	0.013493685227012303	-3.0996909731116826	2.0714239232056144	0.1598233266547075
3908000	-6531.412835256096	-6528.896900472979	-2.515934783116437	-6528.896900472979	0.8449720593743828	0.9326065871943761	0.25938404301037865	0.2380012737888156	0.26149561073782934	0.24111907246297726	0.017150109010096785	1.002424781613151	5.033769131340574E-5	0.007073548727227555	-2.925479698696271	2.1030868981558193	0.21816793171488533
3909000	-6528.1828603336735	-6522.256918130928	-5.925942202745542	-6522.256918130928	1.0263839934669043	0.9326065871943761	0.25938404301037865	0.26078790180655953	0.23870898272008545	0.24111907246297726	0.12377529122740018	0.9869107470546299	0.01174358564849952	0.1082962327146519	-5.14632684810417	2.5484085860145265	0.3795915998310394
3910000	-6526.379529471321	-6523.29991024558	-3.079619225741121	-6523.29991024558	0.9102535159288587	0.9326065871943761	0.25938404301037865	0.26078790180655953	0.23870898272008545	0.24111907246297726	0.043630839007746995	1.0193065074859438	0.0021660892606761902	0.04639961387162882	-2.989921746956213	1.134005100423117	0.0024214116032329363
3911000	-6526.140034585546	-6524.290647820177	-1.8493867653697484	-6524.290647820177	0.9703893677344188	0.9326065871943761	0.25938404301037865	0.26078790180655953	0.23870898272008545	0.24111907246297726	0.0016870711716086442	1.0001074989584509	1.537528612681637E-6	0.0012402909785984326	-3.367093889127738	0.865749602539725	0.6980081185589617
3912000	-6523.677442389504	-6522.542192710358	-1.1352496791457884	-6522.542192710358	1.0210518605370256	0.9326065871943761	0.25938404301037865	0.26078790180655953	0.23870898272008545	0.24111907246297726	4.374300978920405E-4	1.0002084771692856	2.3123648933345728E-7	4.808571190514971E-4	-3.2776917865888624	0.9411479310593341	0.40797488548052807
3913000	-6526.642788441823	-6523.19234535998	-3.450443081842608	-6523.19234535998	0.930984051080525	0.9326065871943761	0.25938404301037865	0.26078790180655953	0.23870898272008545	0.24111907246297726	0.029259566737505238	1.0057171138988183	8.12259885450152E-4	0.028681728636285594	-3.5823329180268346	0.6472022863359616	0.260632767944969
3914000	-6525.459649774739	-6521.796526240654	-3.66312353408434	-6521.796526240654	0.941719075502783	1.0024791133320352	0.25938404301037865	0.26078790180655953	0.23870898272008545	0.24111907246297726	0.09049355664044592	1.0217472591823007	0.005068686921849664	0.06978696177797225	-3.0903948130142984	1.8463732688716985	0.3251175274127478
3915000	-6523.934650092313	-6520.9846846465225	-2.9499654457900304	-6520.9846846465225	0.9767926959055243	1.0024791133320352	0.25938404301037865	0.26078790180655953	0.23870898272008545	0.24111907246297726	0.00935628170959175	0.995134328100636	9.150346931237013E-5	0.009592125710651633	-3.634447395806727	1.8325625421180285	0.42646920095873136
3916000	-6527.169742496822	-6523.117697291866	-4.052045204957116	-6523.117697291866	0.9510179154361327	0.9287938262058469	0.24750276818111427	0.26078790180655953	0.2505902575493498	0.24111907246297726	0.14955329266481623	1.0215907512861881	0.025070910272960874	0.1556752881470632	-3.1191162015054297	0.8068128098852475	0.6581803891742314
3917000	-6529.401001059778	-6525.179211422603	-4.221789637175121	-6525.179211422603	1.199922865673172	0.9287938262058469	0.24750276818111427	0.26078790180655953	0.2505902575493498	0.24111907246297726	0.06490138584592321	0.9609133412296513	0.0029170903164492997	0.055435082015075306	-3.8948549831843815	0.7343499873772783	0.3401950802136498
3918000	-6528.271946160846	-6525.301812101129	-2.970134059716367	-6525.301812101129	0.9747363765151894	0.9287938262058469	0.24750276818111427	0.26078790180655953	0.2505902575493498	0.24111907246297726	8.835602187109825E-4	1.0001498382392584	9.0159023247037E-7	9.495681622385061E-4	-4.789013696127037	2.2173938149734487	0.505248699151239
3919000	-6525.84139350749	-6522.702238497959	-3.1391550095301417	-6522.702238497959	0.9698245826113648	0.9287938262058469	0.24750276818111427	0.26078790180655953	0.2505902575493498	0.24111907246297726	0.018643930270641738	0.998722302308367	3.634109483748176E-4	0.019020941007586466	-3.5076240542539887	1.3493732273030057	0.5510761418219328
3920000	-6527.118130645844	-6522.571689897401	-4.546440748443141	-6522.571689897401	0.9987934884692927	0.9078662278639617	0.24750276818111427	0.26078790180655953	0.2505902575493498	0.24111907246297726	0.19744918090877275	0.9942961845843329	0.025910175983739573	0.15366604163981673	-3.36714549868	0.8545921711732304	0.11392205480378298
3921000	-6527.867565703363	-6524.693196188381	-3.174369514981721	-6524.693196188381	1.0147853742479598	0.9078662278639617	0.2450750789203241	0.2632155910673497	0.2505902575493498	0.24111907246297726	0.05952310309519883	0.987862449839529	0.003012461165700307	0.05422067707448718	-2.908305175540201	1.1669638600849341	0.28893358685835685
3922000	-6531.519761565355	-6527.538443946881	-3.9813176184739136	-6527.538443946881	1.0466262652266842	0.9078662278639617	0.2450750789203241	0.2632155910673497	0.2505902575493498	0.24111907246297726	0.051444065808963484	0.9843096238594577	0.0021006674754140394	0.0464860242997587	-3.8035664045994406	0.7495626748202774	0.14000625485475673
3923000	-6529.623352272206	-6524.6112574772715	-5.012094794934403	-6524.6112574772715	1.0645729686871137	0.9078662278639617	0.2450750789203241	0.2632155910673497	0.2505902575493498	0.24111907246297726	0.21949729217363015	0.9415409424429387	0.04388914893453404	0.21879311176706895	-3.7263295375918934	0.5821093206538341	0.5101467384617592
3924000	-6528.007729224193	-6523.109262449117	-4.89846677507614	-6523.109262449117	1.1005882553104482	0.9078662278639617	0.24991671308904512	0.2632155910673497	0.2457486233806288	0.24111907246297726	0.23537991762173494	0.9104885383302124	0.0397402824072209	0.2088027637574477	-3.538949080435033	0.931690821602401	0.5653064552655587
3925000	-6528.407775006823	-6525.779044469085	-2.628730537736923	-6525.779044469085	0.926751388218293	0.9078662278639617	0.24991671308904512	0.2632155910673497	0.2457486233806288	0.24111907246297726	0.023918953255078843	0.9922002676400682	4.18936488710258E-4	0.020579327423424512	-2.8756388059085283	1.3525808264620858	0.41567400670457616
3926000	-6533.285410364856	-6529.146705993154	-4.138704371702646	-6529.146705993154	1.0571886047144705	0.9078662278639617	0.24991671308904512	0.2632155910673497	0.2457486233806288	0.24111907246297726	0.07952069357007262	0.9577560740130391	0.006949687048973323	0.08664148840130777	-3.6869204806779754	0.7656021336221001	0.22382237526908302
3927000	-6528.9022184588275	-6523.432470181591	-5.469748277236247	-6523.432470181591	1.0143629409709383	0.9078662278639617	0.24991671308904512	0.2632155910673497	0.2457486233806288	0.24111907246297726	0.10418533738795611	1.0228800438614913	0.008859858404027162	0.09380865572721184	-4.829001392547029	1.2692735746907735	0.7881911498504556
3928000	-6527.269869273022	-6523.616038560052	-3.6538307129698744	-6523.616038560052	0.8166854889788696	0.9078662278639617	0.2510373189194023	0.26209498523699254	0.2457486233806288	0.24111907246297726	0.10691139121463059	1.0443283249265567	0.018454539265075037	0.13811830744612016	-2.9940540359899495	0.8691866186364186	0.7345606011298006
3929000	-6525.383306556907	-6521.031846443347	-4.351460113560115	-6521.031846443347	0.942301746446465	0.9078662278639617	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.12143275552055971	1.0270777355528344	0.0042200813262785915	0.06521671684304739	-3.5950227646757638	1.5717376252652036	0.5216322060087721
3930000	-6524.149323235669	-6522.483508892391	-1.6658143432773835	-6522.483508892391	0.967446654280296	0.9078662278639617	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	5.082427391391747E-4	0.9995986997366264	2.0637568427020437E-7	4.5442087411588837E-4	-3.747238777162395	0.431691255145423	0.5473042247910492
3931000	-6528.202624399741	-6522.8918537570535	-5.31077064268677	-6522.8918537570535	0.9844057328405882	0.9078662278639617	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.18955250698867293	0.8917470848264779	0.013403374177603549	0.1284801475301549	-4.170944032053573	2.0577600612313653	0.24944623381804856
3932000	-6527.304533805606	-6522.263445015009	-5.041088790597693	-6522.263445015009	1.234117001254597	0.9078662278639617	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.17299699275965755	0.864548888316419	0.01859207831216668	0.14940864793985642	-3.9866893814154905	0.3697310483895971	0.837568666308453
3933000	-6527.002994344161	-6522.857818404665	-4.145175939496985	-6522.857818404665	1.1821013946924843	1.013342282866423	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.06230880285434595	0.9554847511548584	0.0012345097410919488	0.0371109047377284	-3.814124480346312	0.5612520574519736	0.7751584076455247
3934000	-6524.847629115952	-6522.532004102737	-2.3156250132153215	-6522.532004102737	0.9288724977159368	1.013342282866423	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.013889297660777938	1.0084206417830122	2.3534179290438334E-4	0.015329541121519512	-2.8024124654777136	1.242286689126705	0.20105151086443013
3935000	-6526.954208515192	-6523.659363913792	-3.294844601399761	-6523.659363913792	0.9522085413359939	0.9354881621496292	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.07155242373464303	0.9885200411082445	0.010111576755454897	0.0999248473814085	-2.903314626072112	1.5040796103569738	0.2369881092295368
3936000	-6524.76531596456	-6521.381655787891	-3.3836601766687493	-6521.381655787891	1.0299962509855634	0.9354881621496292	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.027539619569010645	0.9932382065907717	6.199497174917849E-4	0.02505372078586752	-3.5469692197215776	0.35062481903921777	0.839792829291337
3937000	-6526.633680102626	-6523.630659831075	-3.0030202715516188	-6523.630659831075	0.9725560151319201	0.9354881621496292	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.018126412246160094	1.0034150073568455	4.4228942737271643E-4	0.02099803008368008	-3.3835425330322257	0.45059286661457043	0.8653665735804635
3938000	-6524.909677705813	-6521.665728210733	-3.2439494950802814	-6521.665728210733	0.9624382256639432	0.9354881621496292	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.04845911804648684	1.005391315518403	0.0016462573464935694	0.04046230689431132	-3.092311450905249	1.928569161883855	0.1604222177446546
3939000	-6525.34305545275	-6522.5646674447025	-2.7783880080476546	-6522.5646674447025	0.9615731679088193	0.9354881621496292	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.015785835311772734	1.0003024253828994	2.657611294687825E-4	0.016242505396273296	-3.228692596482434	0.5546117795986913	0.7368393183056553
3940000	-6526.526277876102	-6523.0498548245405	-3.476423051560962	-6523.0498548245405	0.9571878726128028	0.8623878954795974	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.029287817316268765	0.9756946667210676	8.312648957617251E-4	0.029320485957500617	-3.630518553950667	0.42990488294309326	0.5995586466039412
3941000	-6524.862440433348	-6520.671955335851	-4.19048509749741	-6520.671955335851	1.0864931454321216	1.0015804322114115	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.10372244423985857	0.9587345634356783	0.007850093531611682	0.09030076618341107	-3.5206238277516664	0.4954410074335323	0.7128198656710013
3942000	-6531.518736140397	-6525.335485043079	-6.183251097317877	-6525.335485043079	1.1582729029402614	1.0711307483048471	0.2544705478352443	0.26209498523699254	0.2423153944647868	0.24111907246297726	0.10351974360987384	0.9650549429447127	0.009343536056295693	0.09858412214890805	-5.489142216883298	1.060919275904303	0.8379259336825372
3943000	-6528.162903937782	-6523.364029658067	-4.798874279715525	-6523.364029658067	1.016019122463794	0.924981736053349	0.24465808142120296	0.26209498523699254	0.2423153944647868	0.25093153887701863	0.04577274113615519	0.9764188733151309	9.824835980376384E-4	0.031772072040359256	-4.684071060287512	1.6135459672258947	0.6734808851730538
3944000	-6527.912923749414	-6524.558123799994	-3.3547999494202627	-6524.558123799994	1.0224170518968805	0.8467558557511586	0.24465808142120296	0.24557825178335274	0.2588321279184266	0.25093153887701863	0.03669129138637129	0.9829990389040554	0.0010856869189653615	0.03337921410040202	-3.3904952570761995	0.8325128104785159	0.4098683925234767
3945000	-6527.209662130519	-6523.2094471585515	-4.000214971967205	-6523.2094471585515	0.9721325301690674	0.8467558557511586	0.24465808142120296	0.24557825178335274	0.2588321279184266	0.25093153887701863	0.18988515387753144	1.098967215536555	0.035359393198551387	0.1773708785086594	-2.8779318640108644	1.372459138535341	0.4164831267293475
3946000	-6530.690616878265	-6526.248676479636	-4.441940398629477	-6526.248676479636	0.9970768743476766	0.8467558557511586	0.24465808142120296	0.24557825178335274	0.2588321279184266	0.25093153887701863	0.14412598242107408	1.060341537116376	0.032486032650938905	0.18015692677937908	-3.5664239116276817	0.35528403267528846	0.8747070811095793
3947000	-6531.508930021416	-6528.320030845752	-3.188899175664375	-6528.320030845752	0.9851886973760761	0.8552799194787497	0.24465808142120296	0.2682230996298517	0.23618728007192763	0.25093153887701863	0.009051383795929369	0.9975163379811652	1.2417499361545175E-4	0.011139100995404251	-3.9387834091034906	1.8133694155256104	0.4826099642097631
3948000	-6527.479683559399	-6525.500464788222	-1.9792187711763196	-6525.500464788222	1.097312505427513	0.8552799194787497	0.24465808142120296	0.2682230996298517	0.23618728007192763	0.25093153887701863	0.0017422641495713125	0.9997523943944746	3.2470907049334133E-6	0.0018034297127621833	-3.5068577172032165	1.7435792393730292	0.16087638676479998
3949000	-6530.609964784108	-6526.9242041009975	-3.685760683111199	-6526.9242041009975	1.0200278162536487	0.8552799194787497	0.24881483699820225	0.2682230996298517	0.23618728007192763	0.24677478330001934	0.06083345616710264	0.9878414501555797	0.0020161725603308083	0.046000059040590895	-3.4228899335694525	1.2129318228177464	0.4894935406127264
3950000	-6530.588183157107	-6525.047389739127	-5.540793417979876	-6525.047389739127	1.1834961420254873	0.8552799194787497	0.24881483699820225	0.2682230996298517	0.23618728007192763	0.24677478330001934	0.27792098451277725	0.7998727396611729	0.01720432269154084	0.16290933122270174	-4.010043631123042	0.9764508965054769	0.42020237320458964
3951000	-6530.267147533923	-6523.963281335125	-6.303866198797639	-6523.963281335125	1.1582974319788322	0.8552799194787497	0.24881483699820225	0.26226883496135955	0.24214154474041977	0.24677478330001934	0.31652465973835725	0.8639658521596116	0.020358259763038813	0.17500255952535204	-4.612151601770155	2.124916300088336	0.14048072941112566
3952000	-6535.170264081791	-6529.664399321169	-5.505864760622359	-6529.664399321169	0.9189433191029193	0.8552799194787497	0.24881483699820225	0.26226883496135955	0.24214154474041977	0.24677478330001934	0.36783135067856915	0.8632353941980814	0.06361719066898505	0.3012362494055908	-3.610641434416891	1.4152996973942504	0.19256143530664652
3953000	-6528.906066892866	-6522.677934055199	-6.228132837666853	-6522.677934055199	1.264811320229082	0.8552799194787497	0.24881483699820225	0.2605371132695919	0.24214154474041977	0.24850650499178698	0.3495749956420002	0.8066073634090892	0.043424828538185495	0.276914374061418	-4.404150850598686	1.1672659889000476	0.0014551608464888326
3954000	-6533.632122279458	-6526.905511508783	-6.726610770674736	-6526.905511508783	1.0309378550878545	0.8552799194787497	0.2493650977409465	0.25998685252684767	0.24214154474041977	0.24850650499178698	0.44273731100897307	0.7784002907689456	0.0692806708735051	0.3286452682668526	-4.549911104514828	1.475079054767608	0.32147204178979755
3955000	-6533.08882282883	-6526.308428299648	-6.7803945291822565	-6526.308428299648	0.9903746473037407	0.7711599948676676	0.2493650977409465	0.25998685252684767	0.24214154474041977	0.24850650499178698	0.44273731100897307	0.9106315407366893	0.1394993513402472	0.41542992642664467	-4.6271782576902964	2.0129356352299763	0.29371904858731196
3956000	-6532.639644287264	-6527.122404400657	-5.517239886607176	-6527.122404400657	0.9558686147863121	0.7711599948676676	0.24967715921182496	0.25998685252684767	0.24214154474041977	0.24819444352090853	0.44273731100897307	0.9507399336743008	0.16279751241866955	0.4747718866542379	-3.364023615115216	1.3802923576663286	0.15008600535862346
3957000	-6529.184603870485	-6522.903278137921	-6.281325732564189	-6522.903278137921	0.9625169434040084	0.7711599948676676	0.2646776167493079	0.24498639498936473	0.24214154474041977	0.24819444352090853	0.4861421664754622	0.9002113641711736	0.0740794123807858	0.3011769332139513	-3.97139575809167	0.9702434771984616	0.5338687186899592
3958000	-6529.1638613344585	-6523.207608599768	-5.95625273469085	-6523.207608599768	1.1017294300585834	0.7711599948676676	0.2646776167493079	0.24498639498936473	0.24214154474041977	0.24819444352090853	0.4898473066802066	0.9787233520227345	0.0732437889580523	0.29129834642552593	-3.6331252588679304	0.8432585462240519	0.3232732658316929
3959000	-6531.411991049914	-6524.6351329041445	-6.776858145769779	-6524.6351329041445	0.911988793254968	1.0719671959262311	0.2646776167493079	0.2443062145461632	0.2428217251836213	0.24819444352090853	0.4580612851597069	1.010335145280876	0.06349403368723344	0.27010864904330134	-4.469345894570915	2.6285104947134275	0.17227956202594952
3960000	-6527.043175258815	-6520.494098439255	-6.5490768195594855	-6520.494098439255	0.8478029124503987	1.0719671959262311	0.2646776167493079	0.2443062145461632	0.2428217251836213	0.24819444352090853	0.3091779180903766	1.0678779011346964	0.08100054621022802	0.2812509216818712	-4.812390492066742	2.4696636009229533	0.4845697496564616
3961000	-6528.982931153007	-6523.847777962659	-5.13515319034775	-6523.847777962659	0.8751289169622132	0.8870586805499481	0.2646776167493079	0.2443062145461632	0.2428217251836213	0.24819444352090853	0.3091779180903766	1.0322387171619474	0.08275989110910607	0.3170459385031882	-3.4635785605027145	0.9902768897628967	0.5242544783240476
3962000	-6530.883307995551	-6525.724235994231	-5.159072001320249	-6525.724235994231	1.0769414596024378	0.7878239678591062	0.2646776167493079	0.2443062145461632	0.2428217251836213	0.24819444352090853	0.3057193793667538	0.9089805137159167	0.0811888614941407	0.28324034599434456	-3.530838480618022	1.0334745085210246	0.1539419205295342
3963000	-6530.294602189246	-6526.206266714068	-4.088335475177806	-6526.206266714068	0.9103536277830288	0.7878239678591062	0.2646776167493079	0.2443062145461632	0.2428217251836213	0.24819444352090853	0.22306946004062395	1.0794635938672066	0.0313367379267498	0.16456367132400165	-2.8216305594226494	1.2947482381079696	0.4019532229891098
3964000	-6528.817781766619	-6524.541445936133	-4.276335830486902	-6524.541445936133	1.0213436174525294	0.7878239678591062	0.2646776167493079	0.2443062145461632	0.2428217251836213	0.24819444352090853	0.21020682533488744	0.9656187886632946	0.059229343322154335	0.2492717243392713	-3.0706552929766824	1.4592046041058884	0.1852060591872774
3965000	-6526.41441575314	-6522.210610864841	-4.20380488829862	-6522.210610864841	0.9312845626284159	0.896544133549801	0.2646776167493079	0.2443062145461632	0.2428217251836213	0.24819444352090853	0.11312077075731655	0.9737928568230393	0.016443856053880077	0.13090712849101677	-3.505467957579399	0.9277809585409109	0.7100573537862104
3966000	-6527.6072974378	-6523.4994353224665	-4.107862115333666	-6523.4994353224665	0.9479386598576535	0.896544133549801	0.2646776167493079	0.2443062145461632	0.2428217251836213	0.24819444352090853	0.139139428999139	1.0603279810791169	0.016169347016197714	0.1271434815924876	-3.24608344023782	1.2577134573471558	0.5839273314880002
3967000	-6524.807686238465	-6521.412405860347	-3.3952803781188963	-6521.412405860347	0.9313511962972733	0.896544133549801	0.2646776167493079	0.2443062145461632	0.24206532586922197	0.24895084283530786	0.11041173941698695	1.0540598896045603	0.008243439534349105	0.08802628843969484	-2.715196899293889	1.055637342358404	0.2915390649529049
3968000	-6524.6052391126395	-6521.049466651916	-3.5557724607233823	-6521.049466651916	1.0806251667887485	0.9568621330238972	0.2646776167493079	0.24855097442659715	0.237820565988788	0.24895084283530786	0.053391393464019735	0.9620066606986633	0.0019323935783489416	0.046131070115337736	-3.3392613446122854	1.4270146882804695	0.019455003212245837
3969000	-6528.926971434912	-6522.544997063253	-6.381974371659807	-6522.544997063253	0.8771527890260441	1.0209013101478697	0.2646776167493079	0.24855097442659715	0.237820565988788	0.24895084283530786	0.10939656669707085	1.055472317274446	0.008173318725327753	0.08604765662514229	-5.665719593373913	3.8859324819494647	0.1320940979574448
3970000	-6524.732583959371	-6520.588778976665	-4.1438049827066425	-6520.588778976665	1.058115023484296	1.0209013101478697	0.2646776167493079	0.24855097442659715	0.237820565988788	0.24895084283530786	0.12886848337847046	0.9442005387316176	0.009537834399920467	0.09765673145436696	-3.3011438082190896	1.0462683222266587	0.10119287488051913
3971000	-6526.034824145744	-6522.2590978445105	-3.7757263012335165	-6522.2590978445105	1.094420849525365	1.0209013101478697	0.24697575022403956	0.24855097442659715	0.2555224325140563	0.24895084283530786	0.033669473093224725	0.9967034232793305	7.325392023734208E-4	0.02700301473472615	-3.800291695903632	0.5327967127979407	0.49781057512096855
3972000	-6527.453442409968	-6523.434517679909	-4.018924730059826	-6523.434517679909	1.03555931041082	1.0209013101478697	0.24697575022403956	0.24855097442659715	0.2555224325140563	0.24895084283530786	0.03006415791511574	1.0102671489331112	9.254211051545106E-4	0.030676782585929284	-4.1050745258236425	1.3870971993472	0.6629112761176402
3973000	-6529.925744996973	-6525.378286150791	-4.5474588461816055	-6525.378286150791	0.9977149246146109	1.0209013101478697	0.2675423127029597	0.24855097442659715	0.2555224325140563	0.22838428035638772	0.07996604005197538	0.9487592046919215	0.004058562429151477	0.06532993727311218	-4.0525464882089395	1.416508416653463	0.6303750212270564
3974000	-6531.435308544718	-6526.558079082279	-4.877229462439884	-6526.558079082279	1.0015856111825028	1.0209013101478697	0.2675423127029597	0.24855097442659715	0.2555224325140563	0.22838428035638772	0.04878097494080763	1.0152563445689369	0.0016804285880856582	0.04073889169103196	-4.6915328480071725	2.485640135265552	0.37523899799694643
3975000	-6529.400097633621	-6525.750724210851	-3.6493734227695933	-6525.750724210851	0.9819155243627008	1.1350305807006615	0.2675423127029597	0.24855097442659715	0.2555224325140563	0.22838428035638772	0.022557228518371615	1.0092038609905485	5.540210228247254E-4	0.023492198292850135	-3.844295602809165	2.2347099400836163	0.19397271239726824
3976000	-6529.68729240193	-6524.505733264271	-5.181559137658846	-6524.505733264271	0.9887464520493348	1.1350305807006615	0.2675423127029597	0.24855097442659715	0.2555224325140563	0.22838428035638772	0.13730969981276903	0.9965504499918216	0.012662186381369055	0.10810860605154606	-4.244436687511054	2.1931219616180075	0.40820380780695203
3977000	-6530.417450937957	-6528.026979638541	-2.390471299416429	-6528.026979638541	0.9488786491902858	1.1350305807006615	0.26197743154675246	0.2541158555828044	0.25598995635631866	0.22791675651412535	0.015778322236956115	0.9912256821074156	2.3957046685586363E-4	0.015494433450240637	-2.7676994693260655	1.1913845871053739	0.3780329578848767
3978000	-6527.865892734715	-6524.048799572642	-3.8170931620735686	-6524.048799572642	1.0635700163806243	1.1350305807006615	0.26197743154675246	0.2541158555828044	0.25598995635631866	0.22791675651412535	0.10031597105954287	0.9924581127796399	0.011891406698173445	0.11250235760066998	-3.1213643167081875	1.2253614444373322	0.17396722472139586
3979000	-6531.143611277058	-6525.919885569758	-5.223725707300144	-6525.919885569758	1.328126970307456	1.0307378908026685	0.26197743154675246	0.24708880676021452	0.25598995635631866	0.23494380533671524	0.19479524793638003	0.8622623657888547	0.04678381320089779	0.2344763353599847	-4.014610442052909	0.5503410509997564	0.5469394854746423
