Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
50	-6035.25781775492	-6040.49256379929	5.9	-6035.25781775492	-5.234746044369553
51	-6035.222604837934	-6040.359267102671	6.0	-6035.222604837934	-5.136662264736599
52	-6035.1749493720545	-6040.682308256846	6.1	-6035.1749493720545	-5.50735888479207
53	-6035.121725276313	-6048.228433355427	6.2	-6035.121725276313	-13.106708079114682
54	-6035.054130874011	-6040.2455443067665	6.3	-6035.054130874011	-5.191413432755624
55	-6035.008964982774	-6040.213610950767	6.4	-6035.008964982774	-5.204645967993473
56	-6034.955203800983	-6040.496269332005	6.5	-6034.955203800983	-5.541065531021424
57	-6034.923161796732	-6040.358650362718	6.6	-6034.923161796732	-5.435488565986855
58	-6034.8555794743215	-6041.260356259614	6.7	-6034.8555794743215	-6.404776785292663
59	-6034.837441626476	-6042.597762297725	7.2	-6034.837441626476	-7.760320671248841
60	-6034.8349832481745	-6040.485868002921	7.3	-6034.8349832481745	-5.650884754746707
61	-6034.834663518635	-6039.983528207433	7.3	-6034.834663518635	-5.148864688797113
62	-6034.821376723023	-6039.988301303001	7.4	-6034.821376723023	-5.166924579978273
63	-6034.820954694313	-6039.933486616936	7.5	-6034.820954694313	-5.112531922623147
64	-6034.806436832444	-6040.224386448049	7.6	-6034.806436832444	-5.4179496156045115
65	-6034.790525294411	-6039.936284083444	7.7	-6034.790525294411	-5.1457587890323415
